"","AC1","AC2","AC3","AC4","AC5","AC6","AC7","AC8","AC9","AC10","AC11","AC12","AC13","AC14"
"AC1",0,-1.56842739089722,-1.56842739089722,-1.56842739089722,-1.56842739089722,-1.56842739089722,-1.56842739089722,-1.56842739089722,-1.56842739089722,-1.56842739089722,-1.56842739089722,-1.56842739089722,-1.56842739089722,-1.56842739089722
"AC2",0.880310613433288,0,0.880310613433288,0.880310613433288,0.880310613433288,0.880310613433288,0.880310613433288,0.880310613433288,0.880310613433288,0.880310613433288,0.880310613433288,0.880310613433288,0.880310613433288,0.880310613433288
"AC3",0.704210738324606,0.704210738324606,0,0.704210738324606,0.704210738324606,0.704210738324606,0.704210738324606,0.704210738324606,0.704210738324606,0.704210738324606,0.704210738324606,0.704210738324606,0.704210738324606,0.704210738324606
"AC4",1.9222961764105,1.9222961764105,1.9222961764105,0,1.9222961764105,1.9222961764105,1.9222961764105,1.9222961764105,1.9222961764105,1.9222961764105,1.9222961764105,1.9222961764105,1.9222961764105,1.9222961764105
"AC5",-1.8041756327328,-1.8041756327328,-1.8041756327328,-1.8041756327328,0,-1.8041756327328,-1.8041756327328,-1.8041756327328,-1.8041756327328,-1.8041756327328,-1.8041756327328,-1.8041756327328,-1.8041756327328,-1.8041756327328
"AC6",-0.764538821270052,-0.764538821270052,-0.764538821270052,-0.764538821270052,-0.764538821270052,0,-0.764538821270052,-0.764538821270052,-0.764538821270052,-0.764538821270052,-0.764538821270052,-0.764538821270052,-0.764538821270052,-0.764538821270052
"AC7",0.0140296245604143,0.0140296245604143,0.0140296245604143,0.0140296245604143,0.0140296245604143,0.0140296245604143,0,0.0140296245604143,0.0140296245604143,0.0140296245604143,0.0140296245604143,0.0140296245604143,0.0140296245604143,0.0140296245604143
"AC8",-0.210674958607146,-0.210674958607146,-0.210674958607146,-0.210674958607146,-0.210674958607146,-0.210674958607146,-0.210674958607146,0,-0.210674958607146,-0.210674958607146,-0.210674958607146,-0.210674958607146,-0.210674958607146,-0.210674958607146
"AC9",1.11382242954133,1.11382242954133,1.11382242954133,1.11382242954133,1.11382242954133,1.11382242954133,1.11382242954133,1.11382242954133,0,1.11382242954133,1.11382242954133,1.11382242954133,1.11382242954133,1.11382242954133
"AC10",-0.403478192617178,-0.403478192617178,-0.403478192617178,-0.403478192617178,-0.403478192617178,-0.403478192617178,-0.403478192617178,-0.403478192617178,-0.403478192617178,0,-0.403478192617178,-0.403478192617178,-0.403478192617178,-0.403478192617178
"AC11",0.443742828994277,0.443742828994277,0.443742828994277,0.443742828994277,0.443742828994277,0.443742828994277,0.443742828994277,0.443742828994277,0.443742828994277,0.443742828994277,0,0.443742828994277,0.443742828994277,0.443742828994277
"AC12",-0.900360788178897,-0.900360788178897,-0.900360788178897,-0.900360788178897,-0.900360788178897,-0.900360788178897,-0.900360788178897,-0.900360788178897,-0.900360788178897,-0.900360788178897,-0.900360788178897,0,-0.900360788178897,-0.900360788178897
"AC13",0.423778412731084,0.423778412731084,0.423778412731084,0.423778412731084,0.423778412731084,0.423778412731084,0.423778412731084,0.423778412731084,0.423778412731084,0.423778412731084,0.423778412731084,0.423778412731084,0,0.423778412731084
"AC14",0.149464960307791,0.149464960307791,0.149464960307791,0.149464960307791,0.149464960307791,0.149464960307791,0.149464960307791,0.149464960307791,0.149464960307791,0.149464960307791,0.149464960307791,0.149464960307791,0.149464960307791,0
