"","AC1","AC2","AC3","AC4","AC5","AC6","AC7","AC8","AC9","AC10","AC11","AC12","AC13","AC14"
"AC1",0,-0.159446343012254,0.33775270965482,-0.37274405078367,-0.956925160420538,2.2455078950641,2.28219487407491,-0.196849974028779,-1.51982013512524,-0.0667961994072434,-1.56381514478321,-0.329452586087592,-0.900796410499605,-1.29929084783923
"AC2",0.103747500601033,0,0.328228832108763,0.8505796586595,1.76237605738929,-0.0527030231793375,-0.222023455109837,0.653287796813528,0.15847722517937,0.19584796373797,0.90194975127894,1.79162619997788,0.229190353882769,0.765927655247369
"AC3",-0.324932956052055,-0.218347478395688,0,0.0835418741447296,0.596546530098691,0.0292352033238544,0.181129799248415,-0.203860942784083,0.0442559342324208,-0.275647680756966,0.1141522322937,0.32761418864544,-0.130785620154024,-0.13681927694078
"AC4",0.576098814461979,-0.915638049694389,-0.0972187085881086,0,-0.690306469142522,0.937326982195345,1.01354472582988,-1.05181979533402,0.0543731326609273,0.354806580048506,-0.125277558325373,-1.11021654891235,0.113035375176359,-0.574524360994299
"AC5",0.687743033804979,-1.80650227599814,-0.638618353943308,0.776499513439413,0,-0.0328445055103693,-0.163406698590179,-2.55570365058547,0.964825475632922,0.735063975937503,1.70297898384513,-2.24991735414928,0.845456455240851,0.674931404842686
"AC6",-2.13607551969486,0.0169538063458426,-0.00916675002241412,-0.906277789829252,-0.069389383252578,0,3.22128314026742,0.148178731992397,0.665574650120581,-2.05474751754826,-1.1446760507285,0.125515406834142,-1.02354891496274,-0.212921616515092
"AC7",-2.51586828363121,0.148552922041546,-0.180263390538784,-1.05389567535541,0.108724850115978,-2.29181563549671,0,0.0309180885955064,1.09035325644342,-1.86296350858552,-0.468153093527012,0.0174669526581126,-0.679303143745642,-0.0327135696632501
"AC8",0.142722601558956,-0.160494557748449,0.465654579383168,0.926536139787072,2.24492967606798,-0.113705710648664,-0.056179029937769,0,0.447019213619929,0.181003749376614,1.13205683097402,2.36002890829169,0.344663523285378,-0.213304935858477
"AC9",1.35233875310795,-0.288385485369934,-0.128335160433452,-0.141247233921508,-1.32033311648952,-0.752386017731393,-0.779896541749795,-0.513936866236956,0,0.98609063318661,-0.358341227356361,-0.714149792725654,0.744284164937737,-1.66516299881313
"AC10",0.654573504950099,-0.23707144754636,0.300628187951511,-0.222891081801543,-0.975169803988458,1.94019061007929,1.53175386184131,-0.199264104580878,-1.08088998076014,0,-1.31457019164673,-0.334264491365547,-0.498681549898782,-1.17803379204186
"AC11",1.6630735993445,-1.12519388080846,-0.189775277742967,0.232461413707002,-1.56595318814455,0.925489859613481,0.237217913626623,-1.38534611382662,0.289889181977282,1.43376075424592,0,-1.91230761384823,0.786358419394661,-0.918030991911311
"AC12",0.222435108881115,-1.40281273470941,-0.119392663805869,1.07465718135186,2.38550921161939,-0.127489853949148,-0.037002019046368,-1.58354832371719,0.582264990842407,0.241098128416067,1.72007412988686,0,0.448525488399747,-0.127289261673584
"AC13",1.16961431417724,-0.310738294824814,0.10260288432017,-0.0680702221085707,-1.09751457995303,0.907256057673775,0.540081190529131,-0.380396811698194,-0.417044431800874,0.742105850591556,-0.734887710934945,-0.552282515696324,0,-1.32279109585457
"AC14",0.968228406288809,-0.765342816470107,0.145083944502406,0.546356880716102,-0.618968971202201,0.172873705015238,-0.0108019281711346,0.529110412830995,1.49243233813957,0.966779531998463,1.03697231861362,0.13703562528862,1.15730760419418,0
