"","AC1","AC2","AC3","AC4","AC5","AC6","AC7","AC8","AC9","AC10","AC11","AC12","AC13","AC14"
"AC1",0,-0.130251285908836,-0.130251285908836,-0.130251285908836,-0.130251285908836,-0.130251285908836,-0.130251285908836,-0.130251285908836,-0.130251285908836,-0.130251285908836,-0.130251285908836,-0.130251285908836,-0.130251285908836,-0.130251285908836
"AC2",-0.325867565579787,0,-0.325867565579787,-0.325867565579787,-0.325867565579787,-0.325867565579787,-0.325867565579787,-0.325867565579787,-0.325867565579787,-0.325867565579787,-0.325867565579787,-0.325867565579787,-0.325867565579787,-0.325867565579787
"AC3",1.46955341010498,1.46955341010498,0,1.46955341010498,1.46955341010498,1.46955341010498,1.46955341010498,1.46955341010498,1.46955341010498,1.46955341010498,1.46955341010498,1.46955341010498,1.46955341010498,1.46955341010498
"AC4",0.539063599226058,0.539063599226058,0.539063599226058,0,0.539063599226058,0.539063599226058,0.539063599226058,0.539063599226058,0.539063599226058,0.539063599226058,0.539063599226058,0.539063599226058,0.539063599226058,0.539063599226058
"AC5",-1.13511274907756,-1.13511274907756,-1.13511274907756,-1.13511274907756,0,-1.13511274907756,-1.13511274907756,-1.13511274907756,-1.13511274907756,-1.13511274907756,-1.13511274907756,-1.13511274907756,-1.13511274907756,-1.13511274907756
"AC6",-1.74667445095558,-1.74667445095558,-1.74667445095558,-1.74667445095558,-1.74667445095558,0,-1.74667445095558,-1.74667445095558,-1.74667445095558,-1.74667445095558,-1.74667445095558,-1.74667445095558,-1.74667445095558,-1.74667445095558
"AC7",0.801660419135393,0.801660419135393,0.801660419135393,0.801660419135393,0.801660419135393,0.801660419135393,0,0.801660419135393,0.801660419135393,0.801660419135393,0.801660419135393,0.801660419135393,0.801660419135393,0.801660419135393
"AC8",1.10212729888877,1.10212729888877,1.10212729888877,1.10212729888877,1.10212729888877,1.10212729888877,1.10212729888877,0,1.10212729888877,1.10212729888877,1.10212729888877,1.10212729888877,1.10212729888877,1.10212729888877
"AC9",-0.0308968093408125,-0.0308968093408125,-0.0308968093408125,-0.0308968093408125,-0.0308968093408125,-0.0308968093408125,-0.0308968093408125,-0.0308968093408125,0,-0.0308968093408125,-0.0308968093408125,-0.0308968093408125,-0.0308968093408125,-0.0308968093408125
"AC10",-0.592598513692501,-0.592598513692501,-0.592598513692501,-0.592598513692501,-0.592598513692501,-0.592598513692501,-0.592598513692501,-0.592598513692501,-0.592598513692501,0,-0.592598513692501,-0.592598513692501,-0.592598513692501,-0.592598513692501
"AC11",-1.72610008780782,-1.72610008780782,-1.72610008780782,-1.72610008780782,-1.72610008780782,-1.72610008780782,-1.72610008780782,-1.72610008780782,-1.72610008780782,-1.72610008780782,0,-1.72610008780782,-1.72610008780782,-1.72610008780782
"AC12",0.334807263270511,0.334807263270511,0.334807263270511,0.334807263270511,0.334807263270511,0.334807263270511,0.334807263270511,0.334807263270511,0.334807263270511,0.334807263270511,0.334807263270511,0,0.334807263270511,0.334807263270511
"AC13",0.14040921181104,0.14040921181104,0.14040921181104,0.14040921181104,0.14040921181104,0.14040921181104,0.14040921181104,0.14040921181104,0.14040921181104,0.14040921181104,0.14040921181104,0.14040921181104,0,0.14040921181104
"AC14",1.29988025992612,1.29988025992612,1.29988025992612,1.29988025992612,1.29988025992612,1.29988025992612,1.29988025992612,1.29988025992612,1.29988025992612,1.29988025992612,1.29988025992612,1.29988025992612,1.29988025992612,0
