"","AC1","AC2","AC3","AC4","AC5","AC6","AC7","AC8","AC9","AC10","AC11","AC12","AC13","AC14"
"AC1",0,1.01514642969531,1.01514642969531,1.01514642969531,1.01514642969531,1.01514642969531,1.01514642969531,1.01514642969531,1.01514642969531,1.01514642969531,1.01514642969531,1.01514642969531,1.01514642969531,1.01514642969531
"AC2",-1.27039601127008,0,-1.27039601127008,-1.27039601127008,-1.27039601127008,-1.27039601127008,-1.27039601127008,-1.27039601127008,-1.27039601127008,-1.27039601127008,-1.27039601127008,-1.27039601127008,-1.27039601127008,-1.27039601127008
"AC3",-0.252758848642367,-0.252758848642367,0,-0.252758848642367,-0.252758848642367,-0.252758848642367,-0.252758848642367,-0.252758848642367,-0.252758848642367,-0.252758848642367,-0.252758848642367,-0.252758848642367,-0.252758848642367,-0.252758848642367
"AC4",1.08699229023433,1.08699229023433,1.08699229023433,0,1.08699229023433,1.08699229023433,1.08699229023433,1.08699229023433,1.08699229023433,1.08699229023433,1.08699229023433,1.08699229023433,1.08699229023433,1.08699229023433
"AC5",-0.0325919482739377,-0.0325919482739377,-0.0325919482739377,-0.0325919482739377,0,-0.0325919482739377,-0.0325919482739377,-0.0325919482739377,-0.0325919482739377,-0.0325919482739377,-0.0325919482739377,-0.0325919482739377,-0.0325919482739377,-0.0325919482739377
"AC6",-1.91370854856105,-1.91370854856105,-1.91370854856105,-1.91370854856105,-1.91370854856105,0,-1.91370854856105,-1.91370854856105,-1.91370854856105,-1.91370854856105,-1.91370854856105,-1.91370854856105,-1.91370854856105,-1.91370854856105
"AC7",1.58126479216977,1.58126479216977,1.58126479216977,1.58126479216977,1.58126479216977,1.58126479216977,0,1.58126479216977,1.58126479216977,1.58126479216977,1.58126479216977,1.58126479216977,1.58126479216977,1.58126479216977
"AC8",0.561116376103879,0.561116376103879,0.561116376103879,0.561116376103879,0.561116376103879,0.561116376103879,0.561116376103879,0,0.561116376103879,0.561116376103879,0.561116376103879,0.561116376103879,0.561116376103879,0.561116376103879
"AC9",0.259822322157778,0.259822322157778,0.259822322157778,0.259822322157778,0.259822322157778,0.259822322157778,0.259822322157778,0.259822322157778,0,0.259822322157778,0.259822322157778,0.259822322157778,0.259822322157778,0.259822322157778
"AC10",0.137533534566384,0.137533534566384,0.137533534566384,0.137533534566384,0.137533534566384,0.137533534566384,0.137533534566384,0.137533534566384,0.137533534566384,0,0.137533534566384,0.137533534566384,0.137533534566384,0.137533534566384
"AC11",-1.29416197312967,-1.29416197312967,-1.29416197312967,-1.29416197312967,-1.29416197312967,-1.29416197312967,-1.29416197312967,-1.29416197312967,-1.29416197312967,-1.29416197312967,0,-1.29416197312967,-1.29416197312967,-1.29416197312967
"AC12",-0.877991103831268,-0.877991103831268,-0.877991103831268,-0.877991103831268,-0.877991103831268,-0.877991103831268,-0.877991103831268,-0.877991103831268,-0.877991103831268,-0.877991103831268,-0.877991103831268,0,-0.877991103831268,-0.877991103831268
"AC13",-0.0113759401769382,-0.0113759401769382,-0.0113759401769382,-0.0113759401769382,-0.0113759401769382,-0.0113759401769382,-0.0113759401769382,-0.0113759401769382,-0.0113759401769382,-0.0113759401769382,-0.0113759401769382,-0.0113759401769382,0,-0.0113759401769382
"AC14",1.01110862895782,1.01110862895782,1.01110862895782,1.01110862895782,1.01110862895782,1.01110862895782,1.01110862895782,1.01110862895782,1.01110862895782,1.01110862895782,1.01110862895782,1.01110862895782,1.01110862895782,0
