"","AC1","AC2","AC3","AC4","AC5","AC6","AC7","AC8","AC9","AC10","AC11","AC12","AC13","AC14"
"AC1",0,-1.44990963534213,-1.44990963534213,-1.44990963534213,-1.44990963534213,-1.44990963534213,-1.44990963534213,-1.44990963534213,-1.44990963534213,-1.44990963534213,-1.44990963534213,-1.44990963534213,-1.44990963534213,-1.44990963534213
"AC2",1.86481385709767,0,1.86481385709767,1.86481385709767,1.86481385709767,1.86481385709767,1.86481385709767,1.86481385709767,1.86481385709767,1.86481385709767,1.86481385709767,1.86481385709767,1.86481385709767,1.86481385709767
"AC3",-1.21461933253551,-1.21461933253551,0,-1.21461933253551,-1.21461933253551,-1.21461933253551,-1.21461933253551,-1.21461933253551,-1.21461933253551,-1.21461933253551,-1.21461933253551,-1.21461933253551,-1.21461933253551,-1.21461933253551
"AC4",0.184455422812227,0.184455422812227,0.184455422812227,0,0.184455422812227,0.184455422812227,0.184455422812227,0.184455422812227,0.184455422812227,0.184455422812227,0.184455422812227,0.184455422812227,0.184455422812227,0.184455422812227
"AC5",-0.66979256585609,-0.66979256585609,-0.66979256585609,-0.66979256585609,0,-0.66979256585609,-0.66979256585609,-0.66979256585609,-0.66979256585609,-0.66979256585609,-0.66979256585609,-0.66979256585609,-0.66979256585609,-0.66979256585609
"AC6",-0.505890203093272,-0.505890203093272,-0.505890203093272,-0.505890203093272,-0.505890203093272,0,-0.505890203093272,-0.505890203093272,-0.505890203093272,-0.505890203093272,-0.505890203093272,-0.505890203093272,-0.505890203093272,-0.505890203093272
"AC7",-0.132693412355943,-0.132693412355943,-0.132693412355943,-0.132693412355943,-0.132693412355943,-0.132693412355943,0,-0.132693412355943,-0.132693412355943,-0.132693412355943,-0.132693412355943,-0.132693412355943,-0.132693412355943,-0.132693412355943
"AC8",1.0776354560928,1.0776354560928,1.0776354560928,1.0776354560928,1.0776354560928,1.0776354560928,1.0776354560928,0,1.0776354560928,1.0776354560928,1.0776354560928,1.0776354560928,1.0776354560928,1.0776354560928
"AC9",-0.457139518217415,-0.457139518217415,-0.457139518217415,-0.457139518217415,-0.457139518217415,-0.457139518217415,-0.457139518217415,-0.457139518217415,0,-0.457139518217415,-0.457139518217415,-0.457139518217415,-0.457139518217415,-0.457139518217415
"AC10",0.672059736033091,0.672059736033091,0.672059736033091,0.672059736033091,0.672059736033091,0.672059736033091,0.672059736033091,0.672059736033091,0.672059736033091,0,0.672059736033091,0.672059736033091,0.672059736033091,0.672059736033091
"AC11",-0.231157347413793,-0.231157347413793,-0.231157347413793,-0.231157347413793,-0.231157347413793,-0.231157347413793,-0.231157347413793,-0.231157347413793,-0.231157347413793,-0.231157347413793,0,-0.231157347413793,-0.231157347413793,-0.231157347413793
"AC12",1.9177775209712,1.9177775209712,1.9177775209712,1.9177775209712,1.9177775209712,1.9177775209712,1.9177775209712,1.9177775209712,1.9177775209712,1.9177775209712,1.9177775209712,0,1.9177775209712,1.9177775209712
"AC13",-0.555193866908865,-0.555193866908865,-0.555193866908865,-0.555193866908865,-0.555193866908865,-0.555193866908865,-0.555193866908865,-0.555193866908865,-0.555193866908865,-0.555193866908865,-0.555193866908865,-0.555193866908865,0,-0.555193866908865
"AC14",-0.500346111283858,-0.500346111283858,-0.500346111283858,-0.500346111283858,-0.500346111283858,-0.500346111283858,-0.500346111283858,-0.500346111283858,-0.500346111283858,-0.500346111283858,-0.500346111283858,-0.500346111283858,-0.500346111283858,0
