"","Nimba","RiverCess","RiverGee","Sinoe","Bomi","Bong","Gbarpolu","GrandCapeMount","GrandBassa","GrandGedeh","GrandKru","Lofa","Margibi","Maryland","Montserrado","Boffa","Boke","Fria","Conakry","Dabola","Dinguiraye","Faranah","Kissidougou","Kankan","Kerouane","Kouroussa","Siguiri","Coyah","Dubreka","Forecariah","Kindia","Telimele","Mali","Tougue","Dalaba","Pita","Beyla","Gueckedou","Lola","Macenta","Nzerekore","Yamou","Kailahun","Kenema","Kono","Bombali","Kambia","Koinadugu","PortLoko","Tonkolili","Bo","Bonthe","Moyamba","Pujehun","WesternRural","WesternUrban"
"Nimba",0,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251,0.744851115251
"RiverCess",0.605482898714,0,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714,0.605482898714
"RiverGee",1.33759862646,1.33759862646,0,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646,1.33759862646
"Sinoe",2.01045073094,2.01045073094,2.01045073094,0,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094,2.01045073094
"Bomi",-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,0,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681,-1.1260462681
"Bong",0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495,0.0509909087495
"Gbarpolu",0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085,0.92099071085
"GrandCapeMount",0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962,0.186185197962
"GrandBassa",-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,0,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106,-0.411832083106
"GrandGedeh",1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,0,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971,1.94338584971
