"","Nimba","RiverCess","RiverGee","Sinoe","Bomi","Bong","Gbarpolu","GrandCapeMount","GrandBassa","GrandGedeh","GrandKru","Lofa","Margibi","Maryland","Montserrado","Boffa","Boke","Fria","Conakry","Dabola","Dinguiraye","Faranah","Kissidougou","Kankan","Kerouane","Kouroussa","Siguiri","Coyah","Dubreka","Forecariah","Kindia","Telimele","Mali","Tougue","Dalaba","Pita","Beyla","Gueckedou","Lola","Macenta","Nzerekore","Yamou","Kailahun","Kenema","Kono","Bombali","Kambia","Koinadugu","PortLoko","Tonkolili","Bo","Bonthe","Moyamba","Pujehun","WesternRural","WesternUrban"
"GrandKru",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,0,0.0562931472053,0.613316985156,0.649650397075,1.23559671473,0.782638776513,0.00584454559339,0.408766714064,1.45430235466,-1.73468155127,-2.06388727271,-1.41018435861,-0.557428029429,-1.43231800612,-0.758982236171,-1.67901867142,-2.26835714455,1.05606699317,0.757567340021,0.874214496547,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Lofa",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0,0.613316985156,0.649650397075,1.23559671473,0.782638776513,0.00584454559339,0.408766714064,1.45430235466,-1.73468155127,-2.06388727271,-1.41018435861,-0.557428029429,-1.43231800612,-0.758982236171,-1.67901867142,-2.26835714455,1.05606699317,0.757567340021,0.874214496547,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Margibi",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0.0562931472053,0,0.649650397075,1.23559671473,0.782638776513,0.00584454559339,0.408766714064,1.45430235466,-1.73468155127,-2.06388727271,-1.41018435861,-0.557428029429,-1.43231800612,-0.758982236171,-1.67901867142,-2.26835714455,1.05606699317,0.757567340021,0.874214496547,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Maryland",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0.0562931472053,0.613316985156,0,1.23559671473,0.782638776513,0.00584454559339,0.408766714064,1.45430235466,-1.73468155127,-2.06388727271,-1.41018435861,-0.557428029429,-1.43231800612,-0.758982236171,-1.67901867142,-2.26835714455,1.05606699317,0.757567340021,0.874214496547,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Montserrado",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0.0562931472053,0.613316985156,0.649650397075,0,0.782638776513,0.00584454559339,0.408766714064,1.45430235466,-1.73468155127,-2.06388727271,-1.41018435861,-0.557428029429,-1.43231800612,-0.758982236171,-1.67901867142,-2.26835714455,1.05606699317,0.757567340021,0.874214496547,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Boffa",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0.0562931472053,0.613316985156,0.649650397075,1.23559671473,0,0.00584454559339,0.408766714064,1.45430235466,-1.73468155127,-2.06388727271,-1.41018435861,-0.557428029429,-1.43231800612,-0.758982236171,-1.67901867142,-2.26835714455,1.05606699317,0.757567340021,0.874214496547,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Boke",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0.0562931472053,0.613316985156,0.649650397075,1.23559671473,0.782638776513,0,0.408766714064,1.45430235466,-1.73468155127,-2.06388727271,-1.41018435861,-0.557428029429,-1.43231800612,-0.758982236171,-1.67901867142,-2.26835714455,1.05606699317,0.757567340021,0.874214496547,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Fria",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0.0562931472053,0.613316985156,0.649650397075,1.23559671473,0.782638776513,0.00584454559339,0,1.45430235466,-1.73468155127,-2.06388727271,-1.41018435861,-0.557428029429,-1.43231800612,-0.758982236171,-1.67901867142,-2.26835714455,1.05606699317,0.757567340021,0.874214496547,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Conakry",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0.0562931472053,0.613316985156,0.649650397075,1.23559671473,0.782638776513,0.00584454559339,0.408766714064,0,-1.73468155127,-2.06388727271,-1.41018435861,-0.557428029429,-1.43231800612,-0.758982236171,-1.67901867142,-2.26835714455,1.05606699317,0.757567340021,0.874214496547,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Dabola",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0.0562931472053,0.613316985156,0.649650397075,1.23559671473,0.782638776513,0.00584454559339,0.408766714064,1.45430235466,0,-2.06388727271,-1.41018435861,-0.557428029429,-1.43231800612,-0.758982236171,-1.67901867142,-2.26835714455,1.05606699317,0.757567340021,0.874214496547,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Dinguiraye",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0.0562931472053,0.613316985156,0.649650397075,1.23559671473,0.782638776513,0.00584454559339,0.408766714064,1.45430235466,-1.73468155127,0,-1.41018435861,-0.557428029429,-1.43231800612,-0.758982236171,-1.67901867142,-2.26835714455,1.05606699317,0.757567340021,0.874214496547,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Faranah",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0.0562931472053,0.613316985156,0.649650397075,1.23559671473,0.782638776513,0.00584454559339,0.408766714064,1.45430235466,-1.73468155127,-2.06388727271,0,-0.557428029429,-1.43231800612,-0.758982236171,-1.67901867142,-2.26835714455,1.05606699317,0.757567340021,0.874214496547,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Kissidougou",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0.0562931472053,0.613316985156,0.649650397075,1.23559671473,0.782638776513,0.00584454559339,0.408766714064,1.45430235466,-1.73468155127,-2.06388727271,-1.41018435861,0,-1.43231800612,-0.758982236171,-1.67901867142,-2.26835714455,1.05606699317,0.757567340021,0.874214496547,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Kankan",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0.0562931472053,0.613316985156,0.649650397075,1.23559671473,0.782638776513,0.00584454559339,0.408766714064,1.45430235466,-1.73468155127,-2.06388727271,-1.41018435861,-0.557428029429,0,-0.758982236171,-1.67901867142,-2.26835714455,1.05606699317,0.757567340021,0.874214496547,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Kerouane",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0.0562931472053,0.613316985156,0.649650397075,1.23559671473,0.782638776513,0.00584454559339,0.408766714064,1.45430235466,-1.73468155127,-2.06388727271,-1.41018435861,-0.557428029429,-1.43231800612,0,-1.67901867142,-2.26835714455,1.05606699317,0.757567340021,0.874214496547,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Kouroussa",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0.0562931472053,0.613316985156,0.649650397075,1.23559671473,0.782638776513,0.00584454559339,0.408766714064,1.45430235466,-1.73468155127,-2.06388727271,-1.41018435861,-0.557428029429,-1.43231800612,-0.758982236171,0,-2.26835714455,1.05606699317,0.757567340021,0.874214496547,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Siguiri",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0.0562931472053,0.613316985156,0.649650397075,1.23559671473,0.782638776513,0.00584454559339,0.408766714064,1.45430235466,-1.73468155127,-2.06388727271,-1.41018435861,-0.557428029429,-1.43231800612,-0.758982236171,-1.67901867142,0,1.05606699317,0.757567340021,0.874214496547,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Coyah",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0.0562931472053,0.613316985156,0.649650397075,1.23559671473,0.782638776513,0.00584454559339,0.408766714064,1.45430235466,-1.73468155127,-2.06388727271,-1.41018435861,-0.557428029429,-1.43231800612,-0.758982236171,-1.67901867142,-2.26835714455,0,0.757567340021,0.874214496547,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Dubreka",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0.0562931472053,0.613316985156,0.649650397075,1.23559671473,0.782638776513,0.00584454559339,0.408766714064,1.45430235466,-1.73468155127,-2.06388727271,-1.41018435861,-0.557428029429,-1.43231800612,-0.758982236171,-1.67901867142,-2.26835714455,1.05606699317,0,0.874214496547,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Forecariah",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0.0562931472053,0.613316985156,0.649650397075,1.23559671473,0.782638776513,0.00584454559339,0.408766714064,1.45430235466,-1.73468155127,-2.06388727271,-1.41018435861,-0.557428029429,-1.43231800612,-0.758982236171,-1.67901867142,-2.26835714455,1.05606699317,0.757567340021,0,-0.192000304884,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
"Kindia",-0.54584688207,0.61906736368,0.394475782796,1.11844495495,1.4409583074,-0.383884699358,0.13793600155,1.08220246299,0.453172178823,-0.376701896668,1.08492034796,0.0562931472053,0.613316985156,0.649650397075,1.23559671473,0.782638776513,0.00584454559339,0.408766714064,1.45430235466,-1.73468155127,-2.06388727271,-1.41018435861,-0.557428029429,-1.43231800612,-0.758982236171,-1.67901867142,-2.26835714455,1.05606699317,0.757567340021,0.874214496547,0,-0.179795527541,-1.89447232537,-1.74667945518,-1.12514668943,-0.726037860141,-1.31859875574,-0.0246413098864,-1.0543224577,-0.036806120988,-0.693680379694,-0.500395219589,0.19647496827,0.370363542231,0.0965921429766,0.226761613085,0.573230066672,-0.442631056577,0.523898712861,0.575035808378,0.451150580109,1.18789948366,0.624217560338,1.13374368605,1.41027811938,1.55141606222
