"","AC1","AC2","AC3","AC4","AC5","AC6","AC7","AC8","AC9","AC10","AC11","AC12","AC13","AC14"
"AC1",0,-0.880310612265577,-0.704210738610944,-1.9222961750536,1.80417563395292,0.764538819395443,-0.0140296236196636,0.210674957545427,-1.11382243100589,0.403478193565035,-0.443742829424199,0.900360787577219,-0.423778412650526,-0.149464961045398
"AC2",1.56842739163975,0,-0.704210738610944,-1.9222961750536,1.80417563395292,0.764538819395443,-0.0140296236196636,0.210674957545427,-1.11382243100589,0.403478193565035,-0.443742829424199,0.900360787577219,-0.423778412650526,-0.149464961045398
"AC3",1.56842739163975,-0.880310612265577,0,-1.9222961750536,1.80417563395292,0.764538819395443,-0.0140296236196636,0.210674957545427,-1.11382243100589,0.403478193565035,-0.443742829424199,0.900360787577219,-0.423778412650526,-0.149464961045398
"AC4",1.56842739163975,-0.880310612265577,-0.704210738610944,0,1.80417563395292,0.764538819395443,-0.0140296236196636,0.210674957545427,-1.11382243100589,0.403478193565035,-0.443742829424199,0.900360787577219,-0.423778412650526,-0.149464961045398
"AC5",1.56842739163975,-0.880310612265577,-0.704210738610944,-1.9222961750536,0,0.764538819395443,-0.0140296236196636,0.210674957545427,-1.11382243100589,0.403478193565035,-0.443742829424199,0.900360787577219,-0.423778412650526,-0.149464961045398
"AC6",1.56842739163975,-0.880310612265577,-0.704210738610944,-1.9222961750536,1.80417563395292,0,-0.0140296236196636,0.210674957545427,-1.11382243100589,0.403478193565035,-0.443742829424199,0.900360787577219,-0.423778412650526,-0.149464961045398
"AC7",1.56842739163975,-0.880310612265577,-0.704210738610944,-1.9222961750536,1.80417563395292,0.764538819395443,0,0.210674957545427,-1.11382243100589,0.403478193565035,-0.443742829424199,0.900360787577219,-0.423778412650526,-0.149464961045398
"AC8",1.56842739163975,-0.880310612265577,-0.704210738610944,-1.9222961750536,1.80417563395292,0.764538819395443,-0.0140296236196636,0,-1.11382243100589,0.403478193565035,-0.443742829424199,0.900360787577219,-0.423778412650526,-0.149464961045398
"AC9",1.56842739163975,-0.880310612265577,-0.704210738610944,-1.9222961750536,1.80417563395292,0.764538819395443,-0.0140296236196636,0.210674957545427,0,0.403478193565035,-0.443742829424199,0.900360787577219,-0.423778412650526,-0.149464961045398
"AC10",1.56842739163975,-0.880310612265577,-0.704210738610944,-1.9222961750536,1.80417563395292,0.764538819395443,-0.0140296236196636,0.210674957545427,-1.11382243100589,0,-0.443742829424199,0.900360787577219,-0.423778412650526,-0.149464961045398
"AC11",1.56842739163975,-0.880310612265577,-0.704210738610944,-1.9222961750536,1.80417563395292,0.764538819395443,-0.0140296236196636,0.210674957545427,-1.11382243100589,0.403478193565035,0,0.900360787577219,-0.423778412650526,-0.149464961045398
"AC12",1.56842739163975,-0.880310612265577,-0.704210738610944,-1.9222961750536,1.80417563395292,0.764538819395443,-0.0140296236196636,0.210674957545427,-1.11382243100589,0.403478193565035,-0.443742829424199,0,-0.423778412650526,-0.149464961045398
"AC13",1.56842739163975,-0.880310612265577,-0.704210738610944,-1.9222961750536,1.80417563395292,0.764538819395443,-0.0140296236196636,0.210674957545427,-1.11382243100589,0.403478193565035,-0.443742829424199,0.900360787577219,0,-0.149464961045398
"AC14",1.56842739163975,-0.880310612265577,-0.704210738610944,-1.9222961750536,1.80417563395292,0.764538819395443,-0.0140296236196636,0.210674957545427,-1.11382243100589,0.403478193565035,-0.443742829424199,0.900360787577219,-0.423778412650526,0
