"","AC1","AC2","AC3","AC4","AC5","AC6","AC7","AC8","AC9","AC10","AC11","AC12","AC13","AC14"
"AC1",0,1.26342917278643,-1.20755184204659,1.28432874949798,-1.20755184204659,0.156490350512311,-0.670331399711304,0.66915865046677,-1.64794929485432,1.04548375258383,-0.771537047364214,0.827414378104054,1.03290259800242,0.0510630107796715
"AC2",-0.825349236710432,0,-1.20755184204659,1.28432874949798,-1.20755184204659,0.156490350512311,-0.670331399711304,0.66915865046677,-1.64794929485432,1.04548375258383,-0.771537047364214,0.827414378104054,1.03290259800242,0.0510630107796715
"AC3",-0.825349236710432,1.26342917278643,0,1.28432874949798,-1.20755184204659,0.156490350512311,-0.670331399711304,0.66915865046677,-1.64794929485432,1.04548375258383,-0.771537047364214,0.827414378104054,1.03290259800242,0.0510630107796715
"AC4",-0.825349236710432,1.26342917278643,-1.20755184204659,0,-1.20755184204659,0.156490350512311,-0.670331399711304,0.66915865046677,-1.64794929485432,1.04548375258383,-0.771537047364214,0.827414378104054,1.03290259800242,0.0510630107796715
"AC5",-0.825349236710432,1.26342917278643,-1.20755184204659,1.28432874949798,0,0.156490350512311,-0.670331399711304,0.66915865046677,-1.64794929485432,1.04548375258383,-0.771537047364214,0.827414378104054,1.03290259800242,0.0510630107796715
"AC6",-0.825349236710432,1.26342917278643,-1.20755184204659,1.28432874949798,-1.20755184204659,0,-0.670331399711304,0.66915865046677,-1.64794929485432,1.04548375258383,-0.771537047364214,0.827414378104054,1.03290259800242,0.0510630107796715
"AC7",-0.825349236710432,1.26342917278643,-1.20755184204659,1.28432874949798,-1.20755184204659,0.156490350512311,0,0.66915865046677,-1.64794929485432,1.04548375258383,-0.771537047364214,0.827414378104054,1.03290259800242,0.0510630107796715
"AC8",-0.825349236710432,1.26342917278643,-1.20755184204659,1.28432874949798,-1.20755184204659,0.156490350512311,-0.670331399711304,0,-1.64794929485432,1.04548375258383,-0.771537047364214,0.827414378104054,1.03290259800242,0.0510630107796715
"AC9",-0.825349236710432,1.26342917278643,-1.20755184204659,1.28432874949798,-1.20755184204659,0.156490350512311,-0.670331399711304,0.66915865046677,0,1.04548375258383,-0.771537047364214,0.827414378104054,1.03290259800242,0.0510630107796715
"AC10",-0.825349236710432,1.26342917278643,-1.20755184204659,1.28432874949798,-1.20755184204659,0.156490350512311,-0.670331399711304,0.66915865046677,-1.64794929485432,0,-0.771537047364214,0.827414378104054,1.03290259800242,0.0510630107796715
"AC11",-0.825349236710432,1.26342917278643,-1.20755184204659,1.28432874949798,-1.20755184204659,0.156490350512311,-0.670331399711304,0.66915865046677,-1.64794929485432,1.04548375258383,0,0.827414378104054,1.03290259800242,0.0510630107796715
"AC12",-0.825349236710432,1.26342917278643,-1.20755184204659,1.28432874949798,-1.20755184204659,0.156490350512311,-0.670331399711304,0.66915865046677,-1.64794929485432,1.04548375258383,-0.771537047364214,0,1.03290259800242,0.0510630107796715
"AC13",-0.825349236710432,1.26342917278643,-1.20755184204659,1.28432874949798,-1.20755184204659,0.156490350512311,-0.670331399711304,0.66915865046677,-1.64794929485432,1.04548375258383,-0.771537047364214,0.827414378104054,0,0.0510630107796715
"AC14",-0.825349236710432,1.26342917278643,-1.20755184204659,1.28432874949798,-1.20755184204659,0.156490350512311,-0.670331399711304,0.66915865046677,-1.64794929485432,1.04548375258383,-0.771537047364214,0.827414378104054,1.03290259800242,0
