"","AC1","AC2","AC3","AC4","AC5","AC6","AC7","AC8","AC9","AC10","AC11","AC12","AC13","AC14"
"AC1",0,-0.817466602322803,-0.817466602322803,-0.817466602322803,-0.817466602322803,-0.817466602322803,-0.817466602322803,-0.817466602322803,-0.817466602322803,-0.817466602322803,-0.817466602322803,-0.817466602322803,-0.817466602322803,-0.817466602322803
"AC2",0.549091747583582,0,0.549091747583582,0.549091747583582,0.549091747583582,0.549091747583582,0.549091747583582,0.549091747583582,0.549091747583582,0.549091747583582,0.549091747583582,0.549091747583582,0.549091747583582,0.549091747583582
"AC3",-0.50720990082402,-0.50720990082402,0,-0.50720990082402,-0.50720990082402,-0.50720990082402,-0.50720990082402,-0.50720990082402,-0.50720990082402,-0.50720990082402,-0.50720990082402,-0.50720990082402,-0.50720990082402,-0.50720990082402
"AC4",0.176098194861086,0.176098194861086,0.176098194861086,0,0.176098194861086,0.176098194861086,0.176098194861086,0.176098194861086,0.176098194861086,0.176098194861086,0.176098194861086,0.176098194861086,0.176098194861086,0.176098194861086
"AC5",1.60190781036707,1.60190781036707,1.60190781036707,1.60190781036707,0,1.60190781036707,1.60190781036707,1.60190781036707,1.60190781036707,1.60190781036707,1.60190781036707,1.60190781036707,1.60190781036707,1.60190781036707
"AC6",0.198114368371865,0.198114368371865,0.198114368371865,0.198114368371865,0.198114368371865,0,0.198114368371865,0.198114368371865,0.198114368371865,0.198114368371865,0.198114368371865,0.198114368371865,0.198114368371865,0.198114368371865
"AC7",-0.249088945612136,-0.249088945612136,-0.249088945612136,-0.249088945612136,-0.249088945612136,-0.249088945612136,0,-0.249088945612136,-0.249088945612136,-0.249088945612136,-0.249088945612136,-0.249088945612136,-0.249088945612136,-0.249088945612136
"AC8",0.455085540224885,0.455085540224885,0.455085540224885,0.455085540224885,0.455085540224885,0.455085540224885,0.455085540224885,0,0.455085540224885,0.455085540224885,0.455085540224885,0.455085540224885,0.455085540224885,0.455085540224885
"AC9",-1.14858683357451,-1.14858683357451,-1.14858683357451,-1.14858683357451,-1.14858683357451,-1.14858683357451,-1.14858683357451,-1.14858683357451,0,-1.14858683357451,-1.14858683357451,-1.14858683357451,-1.14858683357451,-1.14858683357451
"AC10",-1.37635293721975,-1.37635293721975,-1.37635293721975,-1.37635293721975,-1.37635293721975,-1.37635293721975,-1.37635293721975,-1.37635293721975,-1.37635293721975,0,-1.37635293721975,-1.37635293721975,-1.37635293721975,-1.37635293721975
"AC11",1.24270106230477,1.24270106230477,1.24270106230477,1.24270106230477,1.24270106230477,1.24270106230477,1.24270106230477,1.24270106230477,1.24270106230477,1.24270106230477,0,1.24270106230477,1.24270106230477,1.24270106230477
"AC12",1.23771428210545,1.23771428210545,1.23771428210545,1.23771428210545,1.23771428210545,1.23771428210545,1.23771428210545,1.23771428210545,1.23771428210545,1.23771428210545,1.23771428210545,0,1.23771428210545,1.23771428210545
"AC13",-1.8152813466675,-1.8152813466675,-1.8152813466675,-1.8152813466675,-1.8152813466675,-1.8152813466675,-1.8152813466675,-1.8152813466675,-1.8152813466675,-1.8152813466675,-1.8152813466675,-1.8152813466675,0,-1.8152813466675
"AC14",0.453273560401906,0.453273560401906,0.453273560401906,0.453273560401906,0.453273560401906,0.453273560401906,0.453273560401906,0.453273560401906,0.453273560401906,0.453273560401906,0.453273560401906,0.453273560401906,0.453273560401906,0
