"","AC1","AC2","AC3","AC4","AC5","AC6","AC7","AC8","AC9","AC10","AC11","AC12","AC13","AC14"
"AC1",0,0.555788131545712,0.622008100168398,0.509299940164893,-0.00172993250845256,0.920487576482853,-0.350256666160016,0.759962235538708,0.731964377397227,0.0331456149071426,0.597296171544789,-0.446842036968071,0.505419228326659,0.687481682731108
"AC2",0.555788131545712,0,0.770077920091396,0.699171537978621,0.329961884344844,0.872385424850614,0.722193789468776,0.519356115567104,-1.67561129193159,-0.163065823404252,-1.46632557984611,0.0087959090462952,0.977009178952689,0.576381262515504
"AC3",0.622008100168398,0.770077920091396,0,-2.71414384359128,-0.427313329062254,-0.139428098560903,-0.461401755088566,-2.23617184031967,0.807392754774934,1.32875930065117,0.498219558851464,0.312042964830975,-1.85303229150933,-2.68607244739358
"AC4",0.509299940164893,0.699171537978621,-2.71414384359128,0,-0.723236318060807,0.0992088770186306,-0.696797617945288,-1.95679074758209,0.777958051189774,1.27547644936939,0.409267467260719,0.10894640025889,-1.48015063968655,-2.4675982566409
"AC5",-0.00172993250845256,0.329961884344844,-0.427313329062254,-0.723236318060807,0,0.785005644234978,-1.08560039273576,-0.459960248871388,0.537731300505405,0.859665320524123,0.0282816412521339,-1.03696064718904,-0.181085645497728,-0.573029598119314
"AC6",0.920487576482853,0.872385424850614,-0.139428098560903,0.0992088770186306,0.785005644234978,0,0.63259630046364,-0.0109287164010302,0.710688280926095,0.761999459601505,0.871896662797988,1.13632214721741,-0.312550642075563,0.0245248941372061
"AC7",-0.350256666160016,0.722193789468776,-0.461401755088566,-0.696797617945288,-1.08560039273576,0.63259630046364,0,-0.189099165130198,0.91787914752068,0.870021489301733,0.524686701670966,-0.594317135510244,-0.499022113689605,-0.341732742767501
"AC8",0.759962235538708,0.519356115567104,-2.23617184031967,-1.95679074758209,-0.459960248871388,-0.0109287164010302,-0.189099165130198,0,0.545801103272637,1.2547534670768,0.205618014664806,0.271337208204015,-1.04396012747567,-3.51477740152214
"AC9",0.731964377397227,-1.67561129193159,0.807392754774934,0.777958051189774,0.537731300505405,0.710688280926095,0.91787914752068,0.545801103272637,0,-0.218285138114772,-1.23104163936668,0.287758226807621,1.01004910266754,0.620746074498482
"AC10",0.0331456149071426,-0.163065823404252,1.32875930065117,1.27547644936939,0.859665320524123,0.761999459601505,0.870021489301733,1.2547534670768,-0.218285138114772,0,0.21491358227293,0.384877973784522,1.220579847619,1.28637942004909
"AC11",0.597296171544789,-1.46632557984611,0.498219558851464,0.409267467260719,0.0282816412521339,0.871896662797988,0.524686701670966,0.205618014664806,-1.23104163936668,0.21491358227293,0,-0.193693141476663,0.752098220069566,0.265869140677689
"AC12",-0.446842036968071,0.0087959090462952,0.312042964830975,0.10894640025889,-1.03696064718904,1.13632214721741,-0.594317135510244,0.271337208204015,0.287758226807621,0.384877973784522,-0.193693141476663,0,0.430722557643535,0.214045221933297
"AC13",0.505419228326659,0.977009178952689,-1.85303229150933,-1.48015063968655,-0.181085645497728,-0.312550642075563,-0.499022113689605,-1.04396012747567,1.01004910266754,1.220579847619,0.752098220069566,0.430722557643535,0,-1.21029304502178
"AC14",0.687481682731108,0.576381262515504,-2.68607244739358,-2.4675982566409,-0.573029598119314,0.0245248941372061,-0.341732742767501,-3.51477740152214,0.620746074498482,1.28637942004909,0.265869140677689,0.214045221933297,-1.21029304502178,0
