"","AC1","AC2","AC3","AC4","AC5","AC6","AC7","AC8","AC9","AC10","AC11","AC12","AC13","AC14"
"AC1",0,0.504962317515775,1.07836092457639,-2.05836135459542,-0.00524346082717271,-0.874244185687868,-0.298900681598154,1.43392518211549,0.206229308757973,-0.0111298532792648,0.43772909483762,0.0182090432161679,0.117965881690598,1.29990405583898
"AC2",-1.84940627256125,0,1.07836092457639,-2.05836135459542,-0.00524346082717271,-0.874244185687868,-0.298900681598154,1.43392518211549,0.206229308757973,-0.0111298532792648,0.43772909483762,0.0182090432161679,0.117965881690598,1.29990405583898
"AC3",-1.84940627256125,0.504962317515775,0,-2.05836135459542,-0.00524346082717271,-0.874244185687868,-0.298900681598154,1.43392518211549,0.206229308757973,-0.0111298532792648,0.43772909483762,0.0182090432161679,0.117965881690598,1.29990405583898
"AC4",-1.84940627256125,0.504962317515775,1.07836092457639,0,-0.00524346082717271,-0.874244185687868,-0.298900681598154,1.43392518211549,0.206229308757973,-0.0111298532792648,0.43772909483762,0.0182090432161679,0.117965881690598,1.29990405583898
"AC5",-1.84940627256125,0.504962317515775,1.07836092457639,-2.05836135459542,0,-0.874244185687868,-0.298900681598154,1.43392518211549,0.206229308757973,-0.0111298532792648,0.43772909483762,0.0182090432161679,0.117965881690598,1.29990405583898
"AC6",-1.84940627256125,0.504962317515775,1.07836092457639,-2.05836135459542,-0.00524346082717271,0,-0.298900681598154,1.43392518211549,0.206229308757973,-0.0111298532792648,0.43772909483762,0.0182090432161679,0.117965881690598,1.29990405583898
"AC7",-1.84940627256125,0.504962317515775,1.07836092457639,-2.05836135459542,-0.00524346082717271,-0.874244185687868,0,1.43392518211549,0.206229308757973,-0.0111298532792648,0.43772909483762,0.0182090432161679,0.117965881690598,1.29990405583898
"AC8",-1.84940627256125,0.504962317515775,1.07836092457639,-2.05836135459542,-0.00524346082717271,-0.874244185687868,-0.298900681598154,0,0.206229308757973,-0.0111298532792648,0.43772909483762,0.0182090432161679,0.117965881690598,1.29990405583898
"AC9",-1.84940627256125,0.504962317515775,1.07836092457639,-2.05836135459542,-0.00524346082717271,-0.874244185687868,-0.298900681598154,1.43392518211549,0,-0.0111298532792648,0.43772909483762,0.0182090432161679,0.117965881690598,1.29990405583898
"AC10",-1.84940627256125,0.504962317515775,1.07836092457639,-2.05836135459542,-0.00524346082717271,-0.874244185687868,-0.298900681598154,1.43392518211549,0.206229308757973,0,0.43772909483762,0.0182090432161679,0.117965881690598,1.29990405583898
"AC11",-1.84940627256125,0.504962317515775,1.07836092457639,-2.05836135459542,-0.00524346082717271,-0.874244185687868,-0.298900681598154,1.43392518211549,0.206229308757973,-0.0111298532792648,0,0.0182090432161679,0.117965881690598,1.29990405583898
"AC12",-1.84940627256125,0.504962317515775,1.07836092457639,-2.05836135459542,-0.00524346082717271,-0.874244185687868,-0.298900681598154,1.43392518211549,0.206229308757973,-0.0111298532792648,0.43772909483762,0,0.117965881690598,1.29990405583898
"AC13",-1.84940627256125,0.504962317515775,1.07836092457639,-2.05836135459542,-0.00524346082717271,-0.874244185687868,-0.298900681598154,1.43392518211549,0.206229308757973,-0.0111298532792648,0.43772909483762,0.0182090432161679,0,1.29990405583898
"AC14",-1.84940627256125,0.504962317515775,1.07836092457639,-2.05836135459542,-0.00524346082717271,-0.874244185687868,-0.298900681598154,1.43392518211549,0.206229308757973,-0.0111298532792648,0.43772909483762,0.0182090432161679,0.117965881690598,0
