"","AC1","AC2","AC3","AC4","AC5","AC6","AC7","AC8","AC9","AC10","AC11","AC12","AC13","AC14"
"AC1",0,0.436420031217676,0.436420031217676,0.436420031217676,0.436420031217676,0.436420031217676,0.436420031217676,0.436420031217676,0.436420031217676,0.436420031217676,0.436420031217676,0.436420031217676,0.436420031217676,0.436420031217676
"AC2",-2.31457000893269,0,-2.31457000893269,-2.31457000893269,-2.31457000893269,-2.31457000893269,-2.31457000893269,-2.31457000893269,-2.31457000893269,-2.31457000893269,-2.31457000893269,-2.31457000893269,-2.31457000893269,-2.31457000893269
"AC3",-0.974978759478744,-0.974978759478744,0,-0.974978759478744,-0.974978759478744,-0.974978759478744,-0.974978759478744,-0.974978759478744,-0.974978759478744,-0.974978759478744,-0.974978759478744,-0.974978759478744,-0.974978759478744,-0.974978759478744
"AC4",-0.571829783799115,-0.571829783799115,-0.571829783799115,0,-0.571829783799115,-0.571829783799115,-0.571829783799115,-0.571829783799115,-0.571829783799115,-0.571829783799115,-0.571829783799115,-0.571829783799115,-0.571829783799115,-0.571829783799115
"AC5",0.638211564806684,0.638211564806684,0.638211564806684,0.638211564806684,0,0.638211564806684,0.638211564806684,0.638211564806684,0.638211564806684,0.638211564806684,0.638211564806684,0.638211564806684,0.638211564806684,0.638211564806684
"AC6",-0.107758190327193,-0.107758190327193,-0.107758190327193,-0.107758190327193,-0.107758190327193,0,-0.107758190327193,-0.107758190327193,-0.107758190327193,-0.107758190327193,-0.107758190327193,-0.107758190327193,-0.107758190327193,-0.107758190327193
"AC7",0.716797786926279,0.716797786926279,0.716797786926279,0.716797786926279,0.716797786926279,0.716797786926279,0,0.716797786926279,0.716797786926279,0.716797786926279,0.716797786926279,0.716797786926279,0.716797786926279,0.716797786926279
"AC8",0.348847665534179,0.348847665534179,0.348847665534179,0.348847665534179,0.348847665534179,0.348847665534179,0.348847665534179,0,0.348847665534179,0.348847665534179,0.348847665534179,0.348847665534179,0.348847665534179,0.348847665534179
"AC9",-0.145744712298256,-0.145744712298256,-0.145744712298256,-0.145744712298256,-0.145744712298256,-0.145744712298256,-0.145744712298256,-0.145744712298256,0,-0.145744712298256,-0.145744712298256,-0.145744712298256,-0.145744712298256,-0.145744712298256
"AC10",0.621831812552707,0.621831812552707,0.621831812552707,0.621831812552707,0.621831812552707,0.621831812552707,0.621831812552707,0.621831812552707,0.621831812552707,0,0.621831812552707,0.621831812552707,0.621831812552707,0.621831812552707
"AC11",0.881067520265384,0.881067520265384,0.881067520265384,0.881067520265384,0.881067520265384,0.881067520265384,0.881067520265384,0.881067520265384,0.881067520265384,0.881067520265384,0,0.881067520265384,0.881067520265384,0.881067520265384
"AC12",1.54944355103793,1.54944355103793,1.54944355103793,1.54944355103793,1.54944355103793,1.54944355103793,1.54944355103793,1.54944355103793,1.54944355103793,1.54944355103793,1.54944355103793,0,1.54944355103793,1.54944355103793
"AC13",0.430062118373753,0.430062118373753,0.430062118373753,0.430062118373753,0.430062118373753,0.430062118373753,0.430062118373753,0.430062118373753,0.430062118373753,0.430062118373753,0.430062118373753,0.430062118373753,0,0.430062118373753
"AC14",-1.5078005958786,-1.5078005958786,-1.5078005958786,-1.5078005958786,-1.5078005958786,-1.5078005958786,-1.5078005958786,-1.5078005958786,-1.5078005958786,-1.5078005958786,-1.5078005958786,-1.5078005958786,-1.5078005958786,0
