"","AC1","AC2","AC3","AC4","AC5","AC6","AC7","AC8","AC9","AC10","AC11","AC12","AC13","AC14"
"AC1",0,1.35315763406155,-1.80841855859001,0.885132931065218,0.215602429351055,-1.22154692316924,1.0437897387391,0.320133066746213,-0.209357819829134,0.68917774046865,-1.0762307260801,1.40807842674853,0.142949082100628,-0.637486133825648
"AC2",-1.10498088778644,0,-1.80841855859001,0.885132931065218,0.215602429351055,-1.22154692316924,1.0437897387391,0.320133066746213,-0.209357819829134,0.68917774046865,-1.0762307260801,1.40807842674853,0.142949082100628,-0.637486133825648
"AC3",-1.10498088778644,1.35315763406155,0,0.885132931065218,0.215602429351055,-1.22154692316924,1.0437897387391,0.320133066746213,-0.209357819829134,0.68917774046865,-1.0762307260801,1.40807842674853,0.142949082100628,-0.637486133825648
"AC4",-1.10498088778644,1.35315763406155,-1.80841855859001,0,0.215602429351055,-1.22154692316924,1.0437897387391,0.320133066746213,-0.209357819829134,0.68917774046865,-1.0762307260801,1.40807842674853,0.142949082100628,-0.637486133825648
"AC5",-1.10498088778644,1.35315763406155,-1.80841855859001,0.885132931065218,0,-1.22154692316924,1.0437897387391,0.320133066746213,-0.209357819829134,0.68917774046865,-1.0762307260801,1.40807842674853,0.142949082100628,-0.637486133825648
"AC6",-1.10498088778644,1.35315763406155,-1.80841855859001,0.885132931065218,0.215602429351055,0,1.0437897387391,0.320133066746213,-0.209357819829134,0.68917774046865,-1.0762307260801,1.40807842674853,0.142949082100628,-0.637486133825648
"AC7",-1.10498088778644,1.35315763406155,-1.80841855859001,0.885132931065218,0.215602429351055,-1.22154692316924,0,0.320133066746213,-0.209357819829134,0.68917774046865,-1.0762307260801,1.40807842674853,0.142949082100628,-0.637486133825648
"AC8",-1.10498088778644,1.35315763406155,-1.80841855859001,0.885132931065218,0.215602429351055,-1.22154692316924,1.0437897387391,0,-0.209357819829134,0.68917774046865,-1.0762307260801,1.40807842674853,0.142949082100628,-0.637486133825648
"AC9",-1.10498088778644,1.35315763406155,-1.80841855859001,0.885132931065218,0.215602429351055,-1.22154692316924,1.0437897387391,0.320133066746213,0,0.68917774046865,-1.0762307260801,1.40807842674853,0.142949082100628,-0.637486133825648
"AC10",-1.10498088778644,1.35315763406155,-1.80841855859001,0.885132931065218,0.215602429351055,-1.22154692316924,1.0437897387391,0.320133066746213,-0.209357819829134,0,-1.0762307260801,1.40807842674853,0.142949082100628,-0.637486133825648
"AC11",-1.10498088778644,1.35315763406155,-1.80841855859001,0.885132931065218,0.215602429351055,-1.22154692316924,1.0437897387391,0.320133066746213,-0.209357819829134,0.68917774046865,0,1.40807842674853,0.142949082100628,-0.637486133825648
"AC12",-1.10498088778644,1.35315763406155,-1.80841855859001,0.885132931065218,0.215602429351055,-1.22154692316924,1.0437897387391,0.320133066746213,-0.209357819829134,0.68917774046865,-1.0762307260801,0,0.142949082100628,-0.637486133825648
"AC13",-1.10498088778644,1.35315763406155,-1.80841855859001,0.885132931065218,0.215602429351055,-1.22154692316924,1.0437897387391,0.320133066746213,-0.209357819829134,0.68917774046865,-1.0762307260801,1.40807842674853,0,-0.637486133825648
"AC14",-1.10498088778644,1.35315763406155,-1.80841855859001,0.885132931065218,0.215602429351055,-1.22154692316924,1.0437897387391,0.320133066746213,-0.209357819829134,0.68917774046865,-1.0762307260801,1.40807842674853,0.142949082100628,0
